id,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm
50521937,Loop,41.88611,-87.62503,Entire home/apt,3,1 bath,1,1,$138.00 ,2,1125,2,2,1125,1125,2,1125
50522258,Lincoln Park,41.91724,-87.63863,Entire home/apt,4,1 bath,2,2,$122.00 ,1,1125,2,2,1125,1125,2,1125
50522627,Lake View,41.94397,-87.64518,Entire home/apt,2,1 bath,1,1,$119.00 ,2,1125,2,4,2,1125,3.6,1087
50526328,Pullman,41.68789,-87.61048,Entire home/apt,6,1.5 baths,4,4,$120.00 ,2,1125,2,3,1125,1125,2.3,1125
50526969,West Ridge,42.000015,-87.683632,Private room,2,1 shared bath,1,1,$40.00 ,2,1125,2,2,1125,1125,2,1125
50539463,Lake View,41.94867,-87.66002,Entire home/apt,4,1 bath,1,2,$144.00 ,1,1125,2,2,1125,1125,2,1125
50541693,Logan Square,41.92605,-87.68994,Entire home/apt,7,2 baths,4,4,$272.00 ,3,1125,3,3,1125,1125,3,1125
50547772,Bridgeport,41.84392,-87.64325,Entire home/apt,10,2 baths,2,3,$636.00 ,3,365,3,3,365,365,3,365
50552536,West Town,41.89243,-87.68313,Entire home/apt,4,1 bath,2,3,$151.00 ,1,1125,2,2,1125,1125,2,1125
50566046,West Town,41.90366,-87.69547,Entire home/apt,8,2 baths,4,5,$79.00 ,1,1125,2,4,3,1125,3,966.1
50566631,West Town,41.89127,-87.68229,Entire home/apt,8,3 baths,3,4,$366.00 ,3,1125,3,3,1125,1125,3,1125
50570699,Loop,41.87164,-87.63397,Entire home/apt,4,1 bath,1,2,$250.00 ,3,1125,3,3,1125,1125,3,1125
50572822,Near South Side,41.8527,-87.6251,Entire home/apt,6,2 baths,3,3,$169.00 ,2,365,2,2,1125,1125,2,1125
50574482,West Town,41.90837,-87.66826,Entire home/apt,5,1 bath,2,3,$95.00 ,2,1125,2,2,1125,1125,2,1125
50583561,Kenwood,41.81147,-87.59347,Entire home/apt,4,2 baths,2,2,$145.00 ,3,1125,3,3,30,1125,3,62.2
50589144,Lower West Side,41.8595,-87.65143,Entire home/apt,6,1 bath,2,2,$57.00 ,32,365,32,32,1125,1125,32,1125
50590536,Douglas,41.83905,-87.62176,Entire home/apt,4,2 baths,2,2,$169.00 ,2,365,2,2,1125,1125,2,1125
50594581,Beverly,41.69977,-87.66974,Entire home/apt,6,1 bath,2,2,$147.00 ,1,1125,2,2,1125,1125,2,1125
50599177,Washington Park,41.78919,-87.61938,Entire home/apt,2,2 baths,1,1,$153.00 ,3,14,3,3,1125,1125,3,1125
50603098,South Lawndale,41.85113,-87.69728,Entire home/apt,4,1 bath,2,2,$110.00 ,32,180,32,32,180,180,32,180
50613861,Near West Side,41.87994,-87.68348,Private room,2,1 shared bath,1,1,$49.00 ,1,1125,2,2,1125,1125,2,1125
50619453,West Town,41.90833,-87.67115,Entire home/apt,2,1 bath,,1,$74.00 ,2,1125,2,2,1125,1125,2,1125
50620728,Lincoln Square,41.9631,-87.68138,Entire home/apt,2,1 bath,1,1,$150.00 ,2,7,2,2,1125,1125,2,1125
50623358,Lake View,41.940807,-87.642036,Entire home/apt,2,1 bath,,1,$103.00 ,1,28,2,3,1125,1125,2.1,1125
50630514,Near West Side,41.88515,-87.64302,Entire home/apt,2,1 bath,1,1,$125.00 ,30,1125,32,730,1125,1125,711.8,1125
50630534,Near West Side,41.88499,-87.64487,Entire home/apt,2,1 bath,1,1,$119.00 ,30,1125,32,730,1125,1125,707.6,1125
50630606,Near North Side,41.89328,-87.61519,Entire home/apt,2,1 bath,,1,$139.00 ,30,1125,32,730,1125,1125,681.5,1125
50632700,Near North Side,41.892502,-87.61628,Entire home/apt,4,2 baths,2,2,$155.00 ,30,1125,32,730,1125,1125,711.8,1125
50633147,Near North Side,41.89152,-87.61702,Entire home/apt,2,1 bath,1,1,$118.00 ,30,1125,32,730,1125,1125,718.5,1125
50637985,Lake View,41.9461,-87.64993,Entire home/apt,4,2 baths,2,2,$174.00 ,3,28,3,3,28,28,3,28
50638737,Irving Park,41.94426,-87.73662,Entire home/apt,4,1 bath,2,2,$106.00 ,1,7,2,2,7,7,2,7
50639536,Logan Square,41.92899,-87.72182,Entire home/apt,2,1 bath,1,1,$129.00 ,1,365,2,2,365,365,2,365
50641075,Near North Side,41.89039,-87.63844,Entire home/apt,4,2 baths,2,2,$150.00 ,32,365,32,32,1125,1125,32,1125
50641249,Near North Side,41.89034,-87.63711,Entire home/apt,4,1 bath,1,1,$130.00 ,32,365,32,32,1125,1125,32,1125
50641400,Near North Side,41.89045,-87.63878,Entire home/apt,4,1 bath,,,$150.00 ,32,365,32,32,1125,1125,32,1125
50644291,Near West Side,41.86731,-87.68622,Entire home/apt,4,1 bath,1,1,$92.00 ,32,90,32,32,1125,1125,32,1125
50645366,Norwood Park,41.9956,-87.78763,Private room,1,1 shared bath,1,1,$29.00 ,1,365,2,2,1125,1125,2,1125
50652021,Lower West Side,41.85531,-87.65532,Private room,2,1 shared bath,1,,$50.00 ,1,5,2,2,5,5,2,5
50653294,Hyde Park,41.79875654,-87.58548704,Entire home/apt,4,1 bath,1,1,$85.00 ,1,1125,1,1,1125,1125,1,1125
50662837,Albany Park,41.9624,-87.70554,Entire home/apt,4,1 bath,2,2,$92.00 ,32,180,32,32,1125,1125,32,1125
50677599,South Shore,41.76292,-87.59051,Private room,2,1 shared bath,1,1,$60.00 ,1,1125,2,2,1125,1125,2,1125
50678129,Hyde Park,41.80029,-87.59894,Entire home/apt,9,4.5 baths,5,6,$450.00 ,3,1125,3,4,1125,1125,3.1,1125
50679697,Lower West Side,41.85725,-87.68536,Entire home/apt,2,1 bath,2,2,$80.00 ,28,1125,28,28,1125,1125,28,1125
50697222,Bridgeport,41.84673,-87.6478,Private room,2,1 shared bath,1,1,$39.00 ,1,365,2,2,1125,1125,2,1125
50697814,Bridgeport,41.84687,-87.64783,Private room,2,1 shared bath,1,1,$39.00 ,1,1125,2,2,1125,1125,2,1125
50700037,Calumet Heights,41.733,-87.58381,Entire home/apt,2,1 bath,1,1,$78.00 ,3,15,3,3,1125,1125,3,1125
50702684,Humboldt Park,41.89554,-87.69777,Private room,2,1 shared bath,1,1,$49.00 ,2,31,2,2,1125,1125,2,1125
50723779,Hyde Park,41.80071,-87.59937,Entire home/apt,12,2 baths,4,6,$149.00 ,2,1125,2,2,1125,1125,2,1125
50724592,Avondale,41.93521,-87.73076,Entire home/apt,2,1 bath,1,1,$77.00 ,1,365,2,2,365,365,2,365
50726344,Near North Side,41.9078,-87.63818,Entire home/apt,12,3 baths,4,6,$258.00 ,2,1125,2,2,1125,1125,2,1125
50729270,Woodlawn,41.77806977,-87.60189882,Private room,2,1 shared bath,1,1,$90.00 ,2,1125,2,2,1125,1125,2,1125
50731285,Logan Square,41.9315,-87.71294,Entire home/apt,4,1 bath,2,2,$143.00 ,2,30,2,2,30,30,2,30
50735762,Logan Square,41.92518223,-87.70076863,Entire home/apt,4,1 bath,1,2,$126.00 ,2,28,2,2,1125,1125,2,1125
50751566,West Town,41.89396,-87.65199,Entire home/apt,3,2 baths,2,2,$78.00 ,3,1125,3,7,1125,1125,5.9,1125
50755637,Near South Side,41.85934,-87.62569,Entire home/apt,4,1 bath,1,2,$109.00 ,1,14,2,2,14,14,2,14
50758845,Lake View,41.94625,-87.64269,Entire home/apt,2,1 bath,1,1,$130.00 ,32,1125,32,730,1125,1125,708.7,1125
50758854,Near West Side,41.88081,-87.66626,Entire home/apt,2,1 bath,1,1,$115.00 ,32,1125,32,730,1125,1125,708.5,1125
50765568,East Garfield Park,41.87661,-87.69755,Entire home/apt,5,1 bath,2,2,$165.00 ,2,365,2,2,1125,1125,2,1125
50773644,Lake View,41.93903,-87.65329,Entire home/apt,2,1 bath,,1,$64.00 ,32,96,32,32,1125,1125,32,1125
50787092,Logan Square,41.91917,-87.69365,Entire home/apt,4,1 bath,2,2,$143.00 ,2,90,2,2,90,90,2,90
50787434,Ohare,41.97317,-87.84414,Entire home/apt,2,1 bath,1,1,$70.00 ,3,365,3,14,1125,1125,4.7,1125
50789154,Near West Side,41.88188,-87.64423,Entire home/apt,2,1 bath,1,1,$180.00 ,7,250,7,7,1125,1125,7,1125
50793099,Bridgeport,41.84324,-87.6378,Private room,2,2 shared baths,1,1,$40.00 ,2,60,2,2,1125,1125,2,1125
50793889,Avondale,41.93687,-87.71864,Entire home/apt,6,2 baths,3,3,$177.00 ,2,1125,2,4,2,1125,3.6,1071.9
50796659,Avondale,41.93402,-87.71651,Entire home/apt,6,2 baths,3,3,$224.00 ,2,1125,2,4,1125,1125,3.6,1125
50806223,Belmont Cragin,41.93274,-87.77639,Entire home/apt,4,1 bath,2,2,$95.00 ,1,365,2,2,365,365,2,365
50806225,Austin,41.92184,-87.80349,Entire home/apt,4,1 bath,2,2,$100.00 ,1,365,2,2,365,365,2,365
50808262,Austin,41.89132,-87.76772,Entire home/apt,6,2 baths,3,4,$200.00 ,2,1125,2,2,1125,1125,2,1125
50811113,Loop,41.88714,-87.61563,Entire home/apt,2,1 bath,1,1,$146.00 ,32,100,32,32,100,100,32,100
50825751,Humboldt Park,41.89205,-87.71335,Private room,2,1 shared bath,1,1,$76.00 ,1,5,2,2,1125,1125,2,1125
50832988,Near South Side,41.85394,-87.62323,Entire home/apt,6,2 baths,2,2,$142.00 ,2,365,2,2,1125,1125,2,1125
50837332,Near West Side,41.87865,-87.66628,Entire home/apt,2,1 bath,1,1,$114.00 ,32,1125,32,730,1125,1125,709.3,1125
50837343,Near West Side,41.88081,-87.66625,Entire home/apt,2,1 bath,1,1,$116.00 ,32,1125,32,730,1125,1125,697.9,1125
50852692,Loop,41.88649,-87.62628,Entire home/apt,3,1 bath,1,1,$236.00 ,2,1125,2,3,1125,1125,2.4,1125
50854558,East Side,41.70781,-87.53731,Private room,2,1 shared bath,1,1,$29.00 ,32,365,32,32,365,365,32,365
50859426,Rogers Park,42.01219,-87.6648,Private room,2,1 private bath,1,,$50.00 ,1,3,2,2,3,3,2,3
50865923,West Ridge,41.99308,-87.68109,Entire home/apt,5,1 bath,2,2,$225.00 ,2,1125,2,2,1125,1125,2,1125
50866726,Loop,41.88201,-87.63062,Entire home/apt,4,1 bath,1,1,$250.00 ,1,1125,2,2,1125,1125,2,1125
50866793,Mckinley Park,41.8263,-87.66729,Private room,2,0 shared baths,1,1,$40.00 ,2,1125,2,2,1125,1125,2,1125
50870812,Bridgeport,41.84135,-87.65724,Private room,2,2 shared baths,1,1,$37.00 ,2,1125,2,2,1125,1125,2,1125
50871569,South Shore,41.7545,-87.58373,Private room,1,1 shared bath,1,1,$21.00 ,2,1125,2,2,1125,1125,2,1125
50872121,Lake View,41.93447,-87.64263,Entire home/apt,4,1 bath,2,2,$181.00 ,2,1125,2,4,2,1125,3.6,955.5
50873701,Lincoln Park,41.91379,-87.65146,Entire home/apt,4,2 baths,2,2,$99.00 ,1,1125,2,4,3,1125,3,975.9
50885963,Near West Side,41.88099,-87.66504,Entire home/apt,2,1 bath,1,1,$115.00 ,32,1125,32,730,1125,1125,702.3,1125
50885976,Near West Side,41.88088,-87.66479,Entire home/apt,2,1 bath,1,1,$122.00 ,32,1125,32,730,1125,1125,704.3,1125
50887493,West Town,41.90667,-87.67276,Entire home/apt,2,1 bath,1,1,$124.00 ,32,1125,32,730,1125,1125,704.7,1125
50887504,West Town,41.90666,-87.67409,Entire home/apt,2,1 bath,1,1,$137.00 ,32,1125,32,730,1125,1125,685.2,1125
50890121,West Town,41.90439,-87.67427,Entire home/apt,16,6 baths,6,4,"$2,643.00 ",1,365,2,2,365,365,2,365
50892680,Irving Park,41.9552,-87.70975,Entire home/apt,6,1 bath,3,3,$181.00 ,2,1125,2,2,1125,1125,2,1125
50892728,West Town,41.89187889,-87.65685208,Private room,2,1 shared bath,3,3,$95.00 ,1,365,2,2,365,365,2,365
50894852,Near North Side,41.89663,-87.62202,Entire home/apt,2,1 bath,,1,$90.00 ,32,1125,32,32,1125,1125,32,1125
50897410,Loop,41.87139,-87.62592,Entire home/apt,2,1 bath,,2,$110.00 ,2,1125,2,2,1125,1125,2,1125
50897462,Belmont Cragin,41.93846,-87.75799,Entire home/apt,4,1 bath,1,1,$125.00 ,32,1125,32,32,1125,1125,32,1125
50899302,Near North Side,41.89583,-87.62188,Entire home/apt,2,1 bath,,1,$117.00 ,32,1125,32,32,1125,1125,32,1125
50899540,Near North Side,41.89974,-87.62018,Entire home/apt,2,1 bath,,1,$117.00 ,32,1125,32,32,1125,1125,32,1125
50899976,Lake View,41.933,-87.6387,Entire home/apt,6,2 baths,2,2,$125.00 ,32,1125,32,32,1125,1125,32,1125
50900786,Lower West Side,41.848335,-87.679138,Entire home/apt,4,1 bath,1,2,$75.00 ,2,1125,2,2,1125,1125,2,1125
50902195,Logan Square,41.92229,-87.72302,Entire home/apt,6,1 bath,2,3,$131.00 ,3,1125,3,3,1125,1125,3,1125
50915824,Lower West Side,41.85592,-87.65353,Entire home/apt,5,1 bath,2,3,$170.00 ,2,365,2,2,365,365,2,365
50916130,Near North Side,41.89963,-87.61987,Entire home/apt,6,1 bath,2,3,$225.00 ,2,60,2,2,60,60,2,60
50916184,Hyde Park,41.80095,-87.584,Entire home/apt,4,1 bath,1,1,$104.00 ,5,10,5,5,10,10,5,10
50922049,East Garfield Park,41.88146,-87.7,Entire home/apt,2,1 bath,1,1,$148.00 ,3,14,3,3,1125,1125,3,1125
50929694,Fuller Park,41.81356,-87.63295,Entire home/apt,4,1 bath,2,3,$66.00 ,32,365,32,32,365,365,32,365
50932612,West Ridge,41.99829333,-87.68034598,Entire home/apt,2,1 bath,1,,$100.00 ,2,1125,2,2,1125,1125,2,1125
50936383,Portage Park,41.95507,-87.77023,Entire home/apt,2,1 bath,1,1,$127.00 ,3,28,3,3,1125,1125,3,1125
50937384,Lincoln Park,41.9294,-87.64951,Entire home/apt,4,1 bath,2,,$279.00 ,4,365,4,4,365,365,4,365
50944574,East Side,41.70582,-87.53638,Private room,2,1 shared bath,1,1,$24.00 ,32,1125,32,32,1125,1125,32,1125
50944692,East Side,41.70792,-87.5384,Private room,2,1 shared bath,1,,$19.00 ,32,1125,32,32,1125,1125,32,1125
50950455,Bridgeport,41.84537,-87.64621,Private room,2,1 shared bath,1,1,$39.00 ,1,1125,2,2,1125,1125,2,1125
50952621,West Town,41.90191,-87.69083,Entire home/apt,5,1 bath,2,2,$65.00 ,1,1125,2,7,1125,1125,5.9,1125
50955244,Avondale,41.93795,-87.70892,Entire home/apt,7,2 baths,5,5,$300.00 ,2,365,2,2,365,365,2,365
50956753,Jefferson Park,41.98575707,-87.77531799,Entire home/apt,4,1 bath,2,2,$105.00 ,3,28,3,3,1125,1125,3,1125
50957385,Lincoln Park,41.9222,-87.66404,Entire home/apt,4,2 baths,2,2,$160.00 ,3,1125,2,3,1125,1125,3,1125
50962269,Near South Side,41.85558,-87.62461,Entire home/apt,8,2 baths,3,3,$192.00 ,2,365,2,2,1125,1125,2,1125
50967514,Jefferson Park,41.98339,-87.77166,Private room,1,1 shared bath,1,,$30.00 ,3,365,3,3,365,365,3,365
50990090,Rogers Park,42.00436,-87.67067,Private room,4,1 private bath,1,4,$74.00 ,1,31,2,2,1125,1125,2,1125
50994340,Lake View,41.94872,-87.65265,Entire home/apt,10,2 baths,4,4,$350.00 ,3,90,3,4,1125,1125,3.1,1125
50994709,Lake View,41.934689,-87.65239,Entire home/apt,8,2.5 baths,3,8,$495.00 ,13,1125,13,13,1125,1125,13,1125
50995082,Hyde Park,41.79822,-87.58323,Entire home/apt,3,1 bath,1,1,$64.00 ,1,1125,2,7,1125,1125,5.9,1125
50998016,West Town,41.909241,-87.669121,Entire home/apt,8,1 bath,2,3,$226.00 ,3,1125,3,3,60,1125,3,929.8
50998618,Logan Square,41.9249,-87.70325,Entire home/apt,4,1 bath,1,2,$93.00 ,2,28,2,2,28,28,2,28
51001033,Avondale,41.9335,-87.72096,Entire home/apt,10,2 baths,3,3,$350.00 ,3,1125,3,3,1125,1125,3,1125
51007849,West Town,41.89683,-87.68671,Private room,3,1.5 baths,1,1,$100.00 ,2,1125,2,2,1125,1125,2,1125
51008895,Near North Side,41.89293,-87.61523,Entire home/apt,2,1 bath,1,1,$119.00 ,32,1125,32,730,1125,1125,691.3,1125
51008907,West Town,41.90891,-87.67468,Entire home/apt,2,1 bath,1,1,$130.00 ,32,1125,32,730,1125,1125,693.1,1125
51016480,Humboldt Park,41.902237,-87.716537,Entire home/apt,7,1.5 baths,3,3,$201.00 ,2,27,2,5,27,27,4.3,27
51017310,Greater Grand Crossing,41.76485,-87.62708,Entire home/apt,13,3.5 baths,6,6,$262.00 ,2,60,2,2,1125,1125,2,1125
51023324,Near South Side,41.85382,-87.62352,Entire home/apt,6,2 baths,2,2,$151.00 ,2,365,2,2,1125,1125,2,1125
51023710,West Town,41.90254,-87.67341,Entire home/apt,6,2 baths,2,2,$250.00 ,1,30,2,2,1125,1125,2,1125
51042353,Hyde Park,41.79685,-87.59099,Entire home/apt,6,2 baths,3,3,$178.00 ,2,1125,2,4,2,1125,3.6,1112.3
51049065,West Ridge,42.01364,-87.68977,Entire home/apt,2,1 bath,1,,$99.00 ,1,4,2,2,1125,1125,2,1125
51049421,Hyde Park,41.79437,-87.59199,Entire home/apt,2,1 bath,,1,$48.00 ,1,1125,2,7,1125,1125,5.9,1125
51064951,Near South Side,41.86432,-87.62613,Entire home/apt,3,1 bath,1,1,$148.00 ,33,365,33,33,365,365,33,365
51067175,Edgewater,41.99234,-87.6725,Entire home/apt,2,1 bath,1,2,$84.00 ,2,180,2,3,180,180,2.1,180
51069023,North Center,41.94543,-87.6858,Entire home/apt,4,1 bath,2,2,$68.00 ,1,47,2,3,1125,1125,2.6,1125
51084874,Near South Side,41.86736,-87.62567,Entire home/apt,6,2 baths,2,4,$138.00 ,3,1125,2,5,1125,1125,3.1,1125
51091704,Kenwood,41.80434,-87.58705,Entire home/apt,5,1 bath,1,1,$171.00 ,1,365,2,2,365,365,2,365
51101974,Chatham,41.72589,-87.60694,Private room,1,1 private bath,,1,$20.00 ,2,14,2,2,1125,1125,2,1125
51102293,West Town,41.90709,-87.67182,Entire home/apt,4,1 bath,2,2,$169.00 ,32,1125,32,32,1125,1125,32,1125
51103614,Near West Side,41.87912,-87.6821,Private room,2,1 private bath,1,1,$55.00 ,1,1125,2,2,1125,1125,2,1125
51118058,Edgewater,41.99362,-87.66355,Entire home/apt,8,1 bath,3,5,$248.00 ,2,1125,2,2,1125,1125,2,1125
51121214,Near West Side,41.88302,-87.68201,Private room,1,1 private bath,1,1,$52.00 ,5,60,5,5,60,60,5,60
51127073,Hyde Park,41.79989,-87.5938,Entire home/apt,2,1 bath,,2,$66.00 ,32,1125,32,32,1125,1125,32,1125
51127837,North Center,41.93929,-87.67854,Entire home/apt,4,1 bath,2,2,$160.00 ,2,1125,2,2,1125,1125,2,1125
51129231,Near North Side,41.90463,-87.64195,Entire home/apt,13,2.5 baths,4,4,$400.00 ,3,31,3,5,21,31,3.1,30.3
51146552,Logan Square,41.9202,-87.69299,Entire home/apt,4,2 baths,2,,$95.00 ,1,365,2,2,365,365,2,365
51151407,Avondale,41.93355,-87.71945,Entire home/apt,4,1 bath,2,2,$158.00 ,2,1125,2,2,1125,1125,2,1125
51153028,Dunning,41.93939,-87.77747,Entire home/apt,6,1 bath,2,3,$151.00 ,2,14,2,2,14,14,2,14
51170684,Near North Side,41.9082,-87.63283,Entire home/apt,2,1 bath,1,1,$70.00 ,1,1125,2,2,1125,1125,2,1125
51171320,West Town,41.89993,-87.67047,Entire home/apt,6,2 baths,3,3,$180.00 ,28,1125,28,28,1125,1125,28,1125
51171620,Lower West Side,41.85344,-87.66908,Entire home/apt,4,1 bath,2,2,$115.00 ,32,1125,32,32,1125,1125,32,1125
51173851,Lincoln Park,41.92547,-87.65184,Private room,2,1 private bath,1,1,$95.00 ,2,5,2,3,1125,1125,2.1,1125
51176220,Uptown,41.95485,-87.65,Entire home/apt,2,1 bath,,,$84.00 ,1,1125,1,1,1125,1125,1,1125
51177581,Near North Side,41.9018,-87.62859,Entire home/apt,4,1 bath,1,1,$365.00 ,2,27,2,2,1125,1125,2,1125
51178702,Loop,41.88649,-87.62652,Entire home/apt,4,1 bath,,2,$136.00 ,2,1125,2,28,1125,1125,3.8,1125
51185657,Avondale,41.93452,-87.68923,Entire home/apt,4,1 bath,2,2,$129.00 ,2,1125,2,2,1125,1125,2,1125
51192318,West Town,41.890816,-87.66275,Entire home/apt,4,1 bath,2,2,$137.00 ,2,180,2,3,1125,1125,2,1125
51196105,West Town,41.8976,-87.67586,Entire home/apt,4,1 bath,2,2,$102.00 ,2,30,2,2,1125,1125,2,1125
51205312,Logan Square,41.92891,-87.70107,Entire home/apt,2,1 bath,,1,$65.00 ,1,1125,1,1,1125,1125,1,1125
51209587,Near North Side,41.89321,-87.61571,Entire home/apt,2,1 bath,1,1,$123.00 ,32,1125,32,730,1125,1125,691.6,1125
51211000,Near North Side,41.89638,-87.63553,Entire home/apt,3,1 bath,1,2,$150.00 ,2,280,2,2,280,280,2,280
51211015,Near North Side,41.89597,-87.63368,Entire home/apt,5,2 baths,2,4,$203.00 ,2,280,2,3,280,280,2.3,280
51211027,Near North Side,41.89574,-87.63506,Entire home/apt,2,1 bath,,1,$101.00 ,2,280,2,7,280,280,6.9,280
51211039,Near North Side,41.89794,-87.63404,Entire home/apt,2,1 bath,,1,$116.00 ,2,280,2,2,280,280,2,280
51211288,Logan Square,41.91822,-87.71946,Private room,2,1 shared bath,1,1,$50.00 ,2,1125,2,2,1125,1125,2,1125
51212716,Morgan Park,41.69145,-87.67883,Entire home/apt,2,1 bath,1,,$140.00 ,30,90,30,30,1125,1125,30,1125
51213503,Lake View,41.94676,-87.66941,Entire home/apt,2,1 bath,1,,$152.00 ,1,2,2,2,1125,1125,2,1125
51214098,Near North Side,41.89172,-87.61708,Entire home/apt,2,1 bath,,1,$117.00 ,32,1125,32,730,1125,1125,702.8,1125
51216314,Lower West Side,41.85884,-87.65151,Entire home/apt,8,1 bath,4,6,$106.00 ,3,365,3,3,1125,1125,3,1125
51216847,Loop,41.86923,-87.63307,Entire home/apt,6,2 baths,2,2,$336.00 ,32,120,32,32,1125,1125,32,1125
51222496,Near West Side,41.86642,-87.68405,Private room,2,1 shared bath,1,1,$45.00 ,3,365,3,3,365,365,3,365
51223205,West Town,41.90842,-87.67053,Entire home/apt,5,1 bath,1,1,$220.00 ,2,30,2,2,1125,1125,2,1125
51229119,Near North Side,41.90363,-87.63098,Entire home/apt,10,3.5 baths,4,5,$545.00 ,2,365,2,2,1125,1125,2,1125
51231216,Greater Grand Crossing,41.75249,-87.60544,Private room,2,2 shared baths,1,1,$66.00 ,2,90,2,2,90,90,2,90
51234936,Near North Side,41.89457,-87.62796,Entire home/apt,2,1 bath,,1,$130.00 ,2,280,2,3,280,280,2.3,280
51234939,Near North Side,41.89611,-87.62789,Entire home/apt,2,1 bath,,1,$128.00 ,2,280,2,3,280,280,2.3,280
51235247,Near North Side,41.89613,-87.62806,Entire home/apt,3,1 bath,1,2,$155.00 ,2,280,2,3,280,280,2.3,280
51241143,Near West Side,41.86852,-87.68591,Private room,2,1 shared bath,1,1,$65.00 ,3,1125,3,3,1125,1125,3,1125
51246931,West Town,41.90143,-87.68644,Entire home/apt,4,1 bath,2,2,$100.00 ,32,90,32,32,1125,1125,32,1125
51252210,Grand Boulevard,41.80546,-87.61385,Private room,2,1 shared bath,1,1,$56.00 ,2,1125,2,2,1125,1125,2,1125
51252382,Calumet Heights,41.72787,-87.5771,Shared room,1,4 shared baths,1,1,$13.00 ,2,38,2,2,38,38,2,38
51269869,Lincoln Park,41.91852,-87.64945,Entire home/apt,6,1 bath,2,3,$178.00 ,1,1125,2,2,1125,1125,2,1125
51270516,Irving Park,41.948555,-87.727196,Entire home/apt,8,2 baths,4,4,$185.00 ,2,365,2,2,1125,1125,2,1125
51278295,Near North Side,41.8935,-87.61565,Entire home/apt,2,1 bath,1,1,$116.00 ,32,1125,32,730,1125,1125,698.2,1125
51278722,East Garfield Park,41.87646,-87.71493,Private room,1,1 shared bath,1,1,$32.00 ,31,60,31,31,1125,1125,31,1125
51282944,Austin,41.90805,-87.77498,Private room,2,1 shared bath,1,1,$65.00 ,1,1125,1,1,1125,1125,1,1125
51284362,Lincoln Park,41.92597,-87.66117,Entire home/apt,4,2 baths,2,2,$317.00 ,2,1125,2,30,1125,1125,28.3,1125
51284785,Edgewater,41.98871,-87.67191,Entire home/apt,2,1 bath,1,1,$55.00 ,30,31,30,30,1125,1125,30,1125
51288306,Uptown,41.96757,-87.66736,Entire home/apt,16,2 baths,7,7,$429.00 ,2,1125,2,2,1125,1125,2,1125
51288331,West Town,41.89046,-87.67768,Entire home/apt,5,1 bath,2,2,$395.00 ,3,1125,3,3,1125,1125,3,1125
51288746,Irving Park,41.94842,-87.73388,Entire home/apt,6,1 bath,3,4,$163.00 ,2,1125,2,2,1125,1125,2,1125
51290153,North Center,41.95908,-87.68054,Entire home/apt,4,1 bath,2,2,$150.00 ,2,365,2,2,365,365,2,365
51290608,Irving Park,41.95768,-87.71612,Private room,1,1 shared bath,1,1,$40.00 ,1,1125,2,2,1125,1125,2,1125
51300622,Loop,41.88761,-87.61922,Entire home/apt,3,1 bath,1,1,$616.00 ,32,1125,32,32,1125,1125,32,1125
51305322,Irving Park,41.95517,-87.71143,Private room,2,1 shared bath,1,1,$59.00 ,2,20,2,15,1125,1125,3.2,1125
51309219,Washington Park,41.78649,-87.61735,Entire home/apt,3,1 bath,1,1,$119.00 ,2,1125,2,2,1125,1125,2,1125
51309614,Belmont Cragin,41.93049,-87.76302,Entire home/apt,4,1 bath,2,2,$103.00 ,1,28,1,1,1125,1125,1,1125
51310640,Loop,41.88649,-87.62628,Entire home/apt,3,1 bath,1,1,$237.00 ,2,1125,2,3,2,1125,2.4,1109.8
51312841,Near South Side,41.85444,-87.62544,Entire home/apt,6,2 baths,2,2,$142.00 ,2,365,2,2,1125,1125,2,1125
51320497,Loop,41.87293,-87.62616,Entire home/apt,4,1 bath,2,2,$174.00 ,32,1125,32,730,1125,1125,710.1,1125
51329531,Humboldt Park,41.902237,-87.716537,Entire home/apt,3,1 bath,1,1,$117.00 ,2,27,2,5,27,27,4.3,27
51332041,East Garfield Park,41.88484,-87.69506,Private room,2,1 shared bath,1,1,$50.00 ,32,1125,32,32,1125,1125,32,1125
51332463,East Garfield Park,41.88482,-87.69603,Private room,2,1 shared bath,1,1,$50.00 ,32,1125,32,32,1125,1125,32,1125
51332825,Near West Side,41.86772,-87.68587,Private room,2,1 shared bath,1,1,$55.00 ,3,1125,3,3,1125,1125,3,1125
51333589,Bridgeport,41.83467,-87.64013,Private room,1,1 shared bath,1,,$81.00 ,1,19,2,2,1125,1125,2,1125
51347270,Lake View,41.93864,-87.66493,Entire home/apt,8,2.5 baths,4,4,$193.00 ,1,1125,2,4,3,1125,3,968.5
51347437,Irving Park,41.95771,-87.71408,Private room,3,1 shared bath,1,1,$35.00 ,1,1125,2,2,1125,1125,2,1125
51350783,Portage Park,41.9565,-87.74727,Private room,1,1 shared bath,1,1,$43.00 ,32,1125,32,32,1125,1125,32,1125
51359155,Lower West Side,41.85016,-87.68132,Entire home/apt,4,1 bath,2,2,$73.00 ,3,1125,3,3,1125,1125,3,1125
